index,file_path,filename,image_height,image_width,label
158,./img_data/100/100_5547.png,100_5547.png,40,40,0
159,./img_data/100/100_1709.png,100_1709.png,40,40,0
160,./img_data/100/100_963.png,100_963.png,24,36,0
161,./img_data/100/100_4671.png,100_4671.png,40,40,0
162,./img_data/100/100_5209.png,100_5209.png,40,40,0
163,./img_data/100/100_4117.png,100_4117.png,40,40,0
164,./img_data/100/100_35803.png,100_35803.png,18,18,0
165,./img_data/100/100_4103.png,100_4103.png,40,40,0
166,./img_data/100/100_4665.png,100_4665.png,40,40,0
167,./img_data/100/100_38499.png,100_38499.png,22,22,0
168,./img_data/100/100_977.png,100_977.png,24,36,0
169,./img_data/100/100_7387.png,100_7387.png,40,40,0
170,./img_data/100/100_32639.png,100_32639.png,24,20,0
171,./img_data/100/100_33527.png,100_33527.png,40,40,0
172,./img_data/100/100_6099.png,100_6099.png,40,40,0
173,./img_data/100/100_3687.png,100_3687.png,40,40,0
174,./img_data/100/100_36339.png,100_36339.png,19,18,0
175,./img_data/100/100_37027.png,100_37027.png,94,96,0
176,./img_data/100/100_2599.png,100_2599.png,40,40,0
177,./img_data/100/100_6927.png,100_6927.png,40,40,0
178,./img_data/100/100_6933.png,100_6933.png,40,40,0
179,./img_data/100/100_3693.png,100_3693.png,40,40,0
180,./img_data/100/100_37033.png,100_37033.png,18,19,0
181,./img_data/100/100_7393.png,100_7393.png,40,40,0
182,./img_data/100/100_32605.png,100_32605.png,22,22,0
183,./img_data/100/100_3863.png,100_3863.png,40,40,0
184,./img_data/100/100_3877.png,100_3877.png,40,40,0
185,./img_data/100/100_32177.png,100_32177.png,21,16,0
186,./img_data/100/100_32611.png,100_32611.png,22,21,0
187,./img_data/100/100_29557.png,100_29557.png,18,14,0
188,./img_data/100/100_35619.png,100_35619.png,24,24,0
189,./img_data/100/100_34507.png,100_34507.png,20,19,0
190,./img_data/100/100_30761.png,100_30761.png,16,22,0
191,./img_data/100/100_39023.png,100_39023.png,21,22,0
192,./img_data/100/100_31319.png,100_31319.png,18,24,0
193,./img_data/100/100_30007.png,100_30007.png,20,18,0
194,./img_data/100/100_34261.png,100_34261.png,18,24,0
195,./img_data/100/100_1907.png,100_1907.png,40,40,0
196,./img_data/100/100_34275.png,100_34275.png,37,39,0
197,./img_data/100/100_779.png,100_779.png,24,36,0
198,./img_data/100/100_1913.png,100_1913.png,40,40,0
199,./img_data/100/100_30013.png,100_30013.png,24,24,0
200,./img_data/100/100_38329.png,100_38329.png,10,18,0
201,./img_data/100/100_30775.png,100_30775.png,20,16,0
202,./img_data/100/100_39037.png,100_39037.png,22,18,0
203,./img_data/100/100_38301.png,100_38301.png,36,36,0
204,./img_data/100/100_226653.png,100_226653.png,458,604,0
205,./img_data/100/100_31443.png,100_31443.png,18,24,0
206,./img_data/100/100_30985.png,100_30985.png,19,19,0
207,./img_data/100/100_35625.png,100_35625.png,78,78,0
208,./img_data/100/100_1085.png,100_1085.png,24,36,0
209,./img_data/100/100_751.png,100_751.png,24,36,0
210,./img_data/100/100_989.png,100_989.png,24,36,0
211,./img_data/100/100_35143.png,100_35143.png,19,17,0
212,./img_data/100/100_31325.png,100_31325.png,15,15,0
213,./img_data/100/100_5585.png,100_5585.png,40,40,0
214,./img_data/100/100_4843.png,100_4843.png,40,40,0
215,./img_data/100/100_31331.png,100_31331.png,18,18,0
216,./img_data/100/100_5591.png,100_5591.png,40,40,0
217,./img_data/100/100_4857.png,100_4857.png,40,40,0
218,./img_data/100/100_34249.png,100_34249.png,18,24,0
219,./img_data/100/100_745.png,100_745.png,24,36,0
220,./img_data/100/100_35631.png,100_35631.png,17,23,0
221,./img_data/100/100_1091.png,100_1091.png,24,36,0
222,./img_data/100/100_30749.png,100_30749.png,23,23,0
223,./img_data/100/100_31457.png,100_31457.png,18,24,0
224,./img_data/100/100_2573.png,100_2573.png,40,40,0
225,./img_data/100/100_6715.png,100_6715.png,40,40,0
226,./img_data/100/100_12265.png,100_12265.png,40,40,0
227,./img_data/100/100_6073.png,100_6073.png,40,40,0
228,./img_data/100/100_2215.png,100_2215.png,40,40,0
229,./img_data/100/100_29595.png,100_29595.png,13,23,0
230,./img_data/100/100_2201.png,100_2201.png,40,40,0
231,./img_data/100/100_7379.png,100_7379.png,40,40,0
232,./img_data/100/100_6067.png,100_6067.png,40,40,0
233,./img_data/100/100_6701.png,100_6701.png,40,40,0
234,./img_data/100/100_3679.png,100_3679.png,40,40,0
235,./img_data/100/100_2567.png,100_2567.png,40,40,0
236,./img_data/100/100_33297.png,100_33297.png,16,23,0
237,./img_data/100/100_6729.png,100_6729.png,40,40,0
238,./img_data/100/100_7437.png,100_7437.png,40,40,0
239,./img_data/100/100_3651.png,100_3651.png,40,40,0
240,./img_data/100/100_3889.png,100_3889.png,40,40,0
241,./img_data/100/100_2229.png,100_2229.png,40,40,0
242,./img_data/100/100_3137.png,100_3137.png,40,40,0
243,./img_data/100/100_7351.png,100_7351.png,40,40,0
244,./img_data/100/100_32837.png,100_32837.png,40,40,0
245,./img_data/100/100_7345.png,100_7345.png,40,40,0
246,./img_data/100/100_3123.png,100_3123.png,40,40,0
247,./img_data/100/100_3645.png,100_3645.png,40,40,0
248,./img_data/100/100_33283.png,100_33283.png,14,23,0
249,./img_data/100/100_7423.png,100_7423.png,40,40,0
250,./img_data/100/100_9181.png,100_9181.png,40,40,0
251,./img_data/100/100_34063.png,100_34063.png,22,22,0
252,./img_data/100/100_38659.png,100_38659.png,21,18,0
253,./img_data/100/100_30205.png,100_30205.png,20,20,0
254,./img_data/100/100_38881.png,100_38881.png,19,19,0
255,./img_data/100/100_5963.png,100_5963.png,40,40,0
256,./img_data/100/100_39221.png,100_39221.png,22,22,0
257,./img_data/100/100_227773.png,100_227773.png,12,51,0
258,./img_data/100/100_30563.png,100_30563.png,21,19,0
259,./img_data/100/100_34705.png,100_34705.png,88,56,0
260,./img_data/100/100_209.png,100_209.png,40,40,0
261,./img_data/100/100_34711.png,100_34711.png,78,110,0
262,./img_data/100/100_39235.png,100_39235.png,19,18,0
263,./img_data/100/100_31669.png,100_31669.png,18,24,0
264,./img_data/100/100_30577.png,100_30577.png,18,20,0
265,./img_data/100/100_30211.png,100_30211.png,18,20,0
266,./img_data/100/100_38895.png,100_38895.png,19,20,0
267,./img_data/100/100_5977.png,100_5977.png,40,40,0
268,./img_data/100/100_38665.png,100_38665.png,17,23,0
269,./img_data/100/100_5787.png,100_5787.png,40,40,0
270,./img_data/100/100_30239.png,100_30239.png,20,20,0
271,./img_data/100/100_31127.png,100_31127.png,21,18,0
272,./img_data/100/100_4499.png,100_4499.png,40,40,0
273,./img_data/100/100_553.png,100_553.png,40,40,0
274,./img_data/100/100_1287.png,100_1287.png,40,40,0
275,./img_data/100/100_235.png,100_235.png,40,40,0
276,./img_data/100/100_35427.png,100_35427.png,135,111,0
277,./img_data/100/100_31641.png,100_31641.png,18,24,0
278,./img_data/100/100_39209.png,100_39209.png,21,20,0
279,./img_data/100/100_31655.png,100_31655.png,18,24,0
280,./img_data/100/100_38117.png,100_38117.png,20,19,0
281,./img_data/100/100_1293.png,100_1293.png,40,40,0
282,./img_data/100/100_221.png,100_221.png,40,40,0
283,./img_data/100/100_547.png,100_547.png,40,40,0
284,./img_data/100/100_38671.png,100_38671.png,22,20,0
285,./img_data/100/100_5793.png,100_5793.png,40,40,0
286,./img_data/100/100_31133.png,100_31133.png,21,16,0
287,./img_data/100/100_3309.png,100_3309.png,40,40,0
288,./img_data/100/100_2017.png,100_2017.png,40,40,0
289,./img_data/100/100_6271.png,100_6271.png,40,40,0
290,./img_data/100/100_33917.png,100_33917.png,17,23,0
291,./img_data/100/100_6517.png,100_6517.png,40,40,0
292,./img_data/100/100_2771.png,100_2771.png,40,40,0
293,./img_data/100/100_2765.png,100_2765.png,40,40,0
294,./img_data/100/100_6503.png,100_6503.png,40,40,0
295,./img_data/100/100_6265.png,100_6265.png,40,40,0
296,./img_data/100/100_29783.png,100_29783.png,17,23,0
297,./img_data/100/100_2003.png,100_2003.png,40,40,0
298,./img_data/100/100_7153.png,100_7153.png,40,40,0
299,./img_data/100/100_3335.png,100_3335.png,40,40,0
300,./img_data/100/100_36853.png,100_36853.png,24,24,0
301,./img_data/100/100_3453.png,100_3453.png,40,40,0
302,./img_data/100/100_2995.png,100_2995.png,40,40,0
303,./img_data/100/100_7635.png,100_7635.png,40,40,0
304,./img_data/100/100_33095.png,100_33095.png,21,16,0
305,./img_data/100/100_2759.png,100_2759.png,40,40,0
306,./img_data/100/100_3447.png,100_3447.png,40,40,0
307,./img_data/100/100_2981.png,100_2981.png,40,40,0
308,./img_data/100/100_3321.png,100_3321.png,40,40,0
309,./img_data/100/100_36847.png,100_36847.png,22,20,0
310,./img_data/100/100_6259.png,100_6259.png,40,40,0
311,./img_data/100/100_7147.png,100_7147.png,40,40,0
312,./img_data/100/100_34117.png,100_34117.png,21,15,0
313,./img_data/100/100_39433.png,100_39433.png,19,20,0
314,./img_data/100/100_5817.png,100_5817.png,40,40,0
315,./img_data/100/100_227607.png,100_227607.png,128,624,0
316,./img_data/100/100_39355.png,100_39355.png,24,24,0
317,./img_data/100/100_34671.png,100_34671.png,23,20,0
318,./img_data/100/100_369.png,100_369.png,40,40,0
319,./img_data/100/100_34665.png,100_34665.png,40,40,0
320,./img_data/100/100_30403.png,100_30403.png,18,8,0
321,./img_data/100/100_39341.png,100_39341.png,19,19,0
322,./img_data/100/100_5803.png,100_5803.png,40,40,0
323,./img_data/100/100_39427.png,100_39427.png,19,20,0
324,./img_data/100/100_30365.png,100_30365.png,20,20,0
325,./img_data/100/100_38739.png,100_38739.png,19,19,0
326,./img_data/100/100_34103.png,100_34103.png,40,40,0
327,./img_data/100/100_31053.png,100_31053.png,21,19,0
328,./img_data/100/100_38711.png,100_38711.png,19,22,0
329,./img_data/100/100_1495.png,100_1495.png,37,32,0
330,./img_data/100/100_427.png,100_427.png,40,40,0
331,./img_data/100/100_35235.png,100_35235.png,24,24,0
332,./img_data/100/100_35553.png,100_35553.png,23,19,0
333,./img_data/100/100_34895.png,100_34895.png,24,17,0
334,./img_data/100/100_341.png,100_341.png,40,40,0
335,./img_data/100/100_5195.png,100_5195.png,40,40,0
336,./img_data/100/100_31735.png,100_31735.png,19,20,0
337,./img_data/100/100_39369.png,100_39369.png,5,18,0
338,./img_data/100/100_5181.png,100_5181.png,40,40,0
339,./img_data/100/100_226531.png,100_226531.png,24,24,0
340,./img_data/100/100_31721.png,100_31721.png,19,21,0
341,./img_data/100/100_35547.png,100_35547.png,18,21,0
342,./img_data/100/100_34881.png,100_34881.png,24,24,0
343,./img_data/100/100_355.png,100_355.png,40,40,0
344,./img_data/100/100_1481.png,100_1481.png,40,40,0
345,./img_data/100/100_433.png,100_433.png,40,40,0
346,./img_data/100/100_35221.png,100_35221.png,22,20,0
347,./img_data/100/100_31047.png,100_31047.png,21,19,0
348,./img_data/100/100_30359.png,100_30359.png,20,20,0
349,./img_data/100/100_38705.png,100_38705.png,19,20,0
350,./img_data/100/100_2163.png,100_2163.png,40,40,0
351,./img_data/100/100_33863.png,100_33863.png,21,21,0
352,./img_data/100/100_99.png,100_99.png,33,36,0
353,./img_data/100/100_6305.png,100_6305.png,40,40,0
354,./img_data/100/100_6463.png,100_6463.png,40,40,0
355,./img_data/100/100_2605.png,100_2605.png,39,40,0
356,./img_data/100/100_2611.png,100_2611.png,40,40,0
357,./img_data/100/100_6477.png,100_6477.png,40,40,0
358,./img_data/100/100_33877.png,100_33877.png,23,20,0
359,./img_data/100/100_6311.png,100_6311.png,40,40,0
360,./img_data/100/100_2177.png,100_2177.png,40,40,0
361,./img_data/100/100_3269.png,100_3269.png,40,40,0
362,./img_data/100/100_7027.png,100_7027.png,40,40,0
363,./img_data/100/100_6339.png,100_6339.png,40,40,0
364,./img_data/100/100_3241.png,100_3241.png,40,40,0
365,./img_data/100/100_3527.png,100_3527.png,40,40,0
366,./img_data/100/100_2639.png,100_2639.png,40,40,0
367,./img_data/100/100_3533.png,100_3533.png,40,40,0
368,./img_data/100/100_3255.png,100_3255.png,40,40,0
369,./img_data/100/100_7033.png,100_7033.png,40,40,0
370,./img_data/100/100_33693.png,100_33693.png,40,40,0
371,./img_data/100/100_39157.png,100_39157.png,21,22,0
372,./img_data/100/100_30615.png,100_30615.png,16,20,0
373,./img_data/100/100_38249.png,100_38249.png,19,24,0
374,./img_data/100/100_30173.png,100_30173.png,20,20,0
375,./img_data/100/100_1873.png,100_1873.png,40,40,0
376,./img_data/100/100_619.png,100_619.png,40,40,0
377,./img_data/100/100_1867.png,100_1867.png,40,40,0
378,./img_data/100/100_34301.png,100_34301.png,37,39,0
379,./img_data/100/100_30167.png,100_30167.png,20,19,0
380,./img_data/100/100_39143.png,100_39143.png,20,20,0
381,./img_data/100/100_30601.png,100_30601.png,11,14,0
382,./img_data/100/100_31537.png,100_31537.png,18,22,0
383,./img_data/100/100_4089.png,100_4089.png,40,40,0
384,./img_data/100/100_5397.png,100_5397.png,40,40,0
385,./img_data/100/100_30629.png,100_30629.png,112,208,0
386,./img_data/100/100_38275.png,100_38275.png,22,21,0
387,./img_data/100/100_143.png,100_143.png,428,575,0
388,./img_data/100/100_625.png,100_625.png,40,40,0
389,./img_data/100/100_1697.png,100_1697.png,40,40,0
390,./img_data/100/100_34329.png,100_34329.png,19,20,0
391,./img_data/100/100_38513.png,100_38513.png,21,19,0
392,./img_data/100/100_4937.png,100_4937.png,40,40,0
393,./img_data/100/100_31251.png,100_31251.png,24,24,0
394,./img_data/100/100_4923.png,100_4923.png,40,40,0
395,./img_data/100/100_38507.png,100_38507.png,23,20,0
396,./img_data/100/100_631.png,100_631.png,40,40,0
397,./img_data/100/100_1683.png,100_1683.png,40,40,0
398,./img_data/100/100_157.png,100_157.png,40,40,0
399,./img_data/100/100_31523.png,100_31523.png,18,24,0
400,./img_data/100/100_5383.png,100_5383.png,40,40,0
401,./img_data/100/100_2407.png,100_2407.png,40,40,0
402,./img_data/100/100_3719.png,100_3719.png,40,40,0
403,./img_data/100/100_6661.png,100_6661.png,40,40,0
404,./img_data/100/100_6107.png,100_6107.png,40,40,0
405,./img_data/100/100_7219.png,100_7219.png,40,40,0
406,./img_data/100/100_2361.png,100_2361.png,40,40,0
407,./img_data/100/100_228087.png,100_228087.png,128,623,0
408,./img_data/100/100_2375.png,100_2375.png,40,40,0
409,./img_data/100/100_6113.png,100_6113.png,40,40,0
410,./img_data/100/100_6675.png,100_6675.png,40,40,0
411,./img_data/100/100_2413.png,100_2413.png,40,40,0
412,./img_data/100/100_7543.png,100_7543.png,40,40,0
413,./img_data/100/100_6885.png,100_6885.png,40,40,0
414,./img_data/100/100_37185.png,100_37185.png,22,22,0
415,./img_data/100/100_3725.png,100_3725.png,40,40,0
416,./img_data/100/100_3043.png,100_3043.png,40,40,0
417,./img_data/100/100_33485.png,100_33485.png,111,111,0
418,./img_data/100/100_7225.png,100_7225.png,40,40,0
419,./img_data/100/100_33491.png,100_33491.png,80,80,0
420,./img_data/100/100_13741.png,100_13741.png,40,40,0
421,./img_data/100/100_32957.png,100_32957.png,22,23,0
422,./img_data/100/100_7231.png,100_7231.png,40,40,0
423,./img_data/100/100_3057.png,100_3057.png,40,40,0
424,./img_data/100/100_2349.png,100_2349.png,40,40,0
425,./img_data/100/100_3731.png,100_3731.png,40,40,0
426,./img_data/100/100_7557.png,100_7557.png,40,40,0
427,./img_data/100/100_6891.png,100_6891.png,40,40,0
428,./img_data/100/100_6649.png,100_6649.png,40,40,0
429,./img_data/100/100_7227.png,100_7227.png,40,40,0
430,./img_data/100/100_32799.png,100_32799.png,18,24,0
431,./img_data/100/100_33487.png,100_33487.png,80,80,0
432,./img_data/100/100_6139.png,100_6139.png,40,40,0
433,./img_data/100/100_3041.png,100_3041.png,40,40,0
434,./img_data/100/100_3727.png,100_3727.png,40,40,0
435,./img_data/100/100_37187.png,100_37187.png,22,22,0
436,./img_data/100/100_2439.png,100_2439.png,40,40,0
437,./img_data/100/100_6887.png,100_6887.png,40,40,0
438,./img_data/100/100_7541.png,100_7541.png,40,40,0
439,./img_data/100/100_6893.png,100_6893.png,40,40,0
440,./img_data/100/100_7555.png,100_7555.png,40,40,0
441,./img_data/100/100_3733.png,100_3733.png,40,40,0
442,./img_data/100/100_37193.png,100_37193.png,23,16,0
443,./img_data/100/100_3055.png,100_3055.png,40,40,0
444,./img_data/100/100_7233.png,100_7233.png,40,40,0
445,./img_data/100/100_32955.png,100_32955.png,22,18,0
446,./img_data/100/100_33493.png,100_33493.png,22,20,0
447,./img_data/100/100_13743.png,100_13743.png,40,40,0
448,./img_data/100/100_2363.png,100_2363.png,40,40,0
449,./img_data/100/100_6105.png,100_6105.png,40,40,0
450,./img_data/100/100_6663.png,100_6663.png,40,40,0
451,./img_data/100/100_2405.png,100_2405.png,40,40,0
452,./img_data/100/100_2411.png,100_2411.png,40,40,0
453,./img_data/100/100_6677.png,100_6677.png,40,40,0
454,./img_data/100/100_7569.png,100_7569.png,40,40,0
455,./img_data/100/100_32969.png,100_32969.png,16,22,0
456,./img_data/100/100_6111.png,100_6111.png,40,40,0
457,./img_data/100/100_2377.png,100_2377.png,40,40,0
458,./img_data/100/100_3069.png,100_3069.png,40,40,0
459,./img_data/100/100_228085.png,100_228085.png,128,623,0
460,./img_data/100/100_31253.png,100_31253.png,18,24,0
461,./img_data/100/100_4935.png,100_4935.png,40,40,0
462,./img_data/100/100_38511.png,100_38511.png,21,21,0
463,./img_data/100/100_1695.png,100_1695.png,40,40,0
464,./img_data/100/100_627.png,100_627.png,40,40,0
465,./img_data/100/100_35753.png,100_35753.png,23,20,0
466,./img_data/100/100_38277.png,100_38277.png,23,20,0
467,./img_data/100/100_5395.png,100_5395.png,40,40,0
468,./img_data/100/100_31535.png,100_31535.png,18,22,0
469,./img_data/100/100_39169.png,100_39169.png,22,16,0
470,./img_data/100/100_5381.png,100_5381.png,40,40,0
471,./img_data/100/100_31521.png,100_31521.png,18,24,0
472,./img_data/100/100_155.png,100_155.png,40,40,0
473,./img_data/100/100_34459.png,100_34459.png,21,21,0
474,./img_data/100/100_1681.png,100_1681.png,40,40,0
475,./img_data/100/100_633.png,100_633.png,40,40,0
476,./img_data/100/100_1859.png,100_1859.png,40,40,0
477,./img_data/100/100_30159.png,100_30159.png,20,20,0
478,./img_data/100/100_38505.png,100_38505.png,21,18,0
479,./img_data/100/100_4921.png,100_4921.png,40,40,0
480,./img_data/100/100_34317.png,100_34317.png,24,23,0
481,./img_data/100/100_1871.png,100_1871.png,40,40,0
482,./img_data/100/100_35009.png,100_35009.png,21,20,0
483,./img_data/100/100_30171.png,100_30171.png,20,19,0
